listing_id,update_time,listing_name,location_address,establish_year,legal_status,location_x,location_y,location_desc,season_month_start,season_month_end,season_month,season_month_1,season_month_2,season_month_3,season_month_4,season_month_5,season_month_6,season_month_7,season_month_8,season_month_9,season_month_10,season_month_11,season_month_12,products,products_1,products_2,products_3,products_5,products_6,products_8,products_9,products_10,products_11,products_12,products_13,products_14,products_15,products_16,products_17,products_18,products_19,products_21,products_22,products_23,products_25,products_26,products_27,products_28,products_29,products_30,products_888,products_otherdesc,productslocality_fruits,productslocality_vegetables,productslocality_bakedgoods,productslocality_canfood,productslocality_coffee,productslocality_flowers,productslocality_dairyproducts,productslocality_beans,productslocality_eggs,productslocality_seafood,productslocality_herbs,productslocality_grains,productslocality_greenproducts,productslocality_honey,productslocality_juices,productslocality_mapleproducts,productslocality_mushrooms,productslocality_nuts,productslocality_petfood,productslocality_meat,productslocality_redmeat,productslocality_soap,productslocality_tofu,productslocality_trees,productslocality_wildproducts,productslocality_wine,productslocality_other,service_procurement,service_procurement_1,service_procurement_2,service_procurement_888,service_procurement_other_desc,service_opservice,service_opservice_1,service_opservice_2,service_opservice_3,service_opservice_4,service_opservice_5,service_opservice_6,service_opservice_7,service_opservice_8,service_opservice_9,service_opservice_10,service_opservice_11,service_opservice_12,service_opservice_13,service_opservice_11_desc,service_opservice_12_desc,service_opservice_13_desc,service_producer,service_producer_1,service_producer_2,service_producer_3,service_producer_4,service_producer_5,service_producer_6,service_producer_7,service_producer_8,service_producer_9,service_producer_10,service_producer_11,service_producer_12,service_producer_10_desc,service_community,service_community_1,service_community_5,service_community_6,service_community_7,service_community_8,service_community_9,service_community_10,service_community_11,service_community_12,service_community_13,service_community_14,service_community_15,service_community_16,service_community_14_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_15,specialproductionmethods_16,specialproductionmethods_888,specialproductionmethods_other_desc,specialproductionmethods_gap_certify_entity,saleschannel_wholesale,saleschannel_wholesale_1,saleschannel_wholesale_2,saleschannel_wholesale_3,saleschannel_wholesale_4,saleschannel_wholesale_5,saleschannel_wholesale_6,saleschannel_wholesale_7,saleschannel_wholesale_8,saleschannel_wholesale_9,saleschannel_wholesale_10,saleschannel_wholesale_11,saleschannel_wholesale_12,saleschannel_wholesale_13,saleschannel_wholesale_14,saleschannel_wholesale_15,saleschannel_wholesale_16,saleschannel_wholesale_17,saleschannel_wholesale_15_desc,saleschannel_wholesale_16_desc,saleschannel_wholesale_17_desc,saleschannel_retail,saleschannel_retail_1,saleschannel_retail_2,saleschannel_retail_3,saleschannel_retail_4,saleschannel_retail_5,saleschannel_retail_6,saleschannel_retail_7,saleschannel_retail_8,saleschannel_retail_9,saleschannel_retail_10,saleschannel_retail_8_desc,saleschannel_retail_9_desc,saleschannel_retail_10_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc,webscripting
500122,5/2/2017 16:32,"Ohio Valley Food Connection, LLC","517 W 7th St, Newport, Kentucky 41071",2015,LLC;,-84.501694,39.0860574,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Pet food;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,,,Exclusively local;,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Brokering;Packaging/Repackaging;Product storage;,1,0,1,1,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Food safety/GAP Training;Transportation services;,1,1,0,1,0,0,1,0,1,0,0,0,,Nutrition/cooking education;,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;K-12 school food service;Colleges/Universities;Senior care facilities;",0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500123,5/3/2017 9:55,Red Tomato,"76 Everett Skinner Rd, Plainville, Massachusetts 02762",1997,Non-Profit;,-71.325861,42.0185892,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,,,,,,,,,,,,,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Brokering;Branding/packaging design;Collaboration with scientists and growers to design production growing protocol for advanced IPM practies;,1,0,0,1,0,0,0,0,0,0,1,1,0,Branding/packaging design,Collaboration with scientists and growers to design production growing protocol for advanced IPM practies,,Marketing/promotional services;Branding/labeling products;Liability insurance;Transportation services;,1,1,0,0,0,0,0,1,1,0,0,0,,"Education programs for institutions;Community awareness programs;public speaking, paid and un-paid consulting for food hubs and farmer cooperatives.;",0,0,0,0,0,0,0,1,1,0,1,0,0,"public speaking, paid and un-paid consulting for food hubs and farmer cooperatives.",Organic (USDA Certified);Good Agricultural Practices (GAP)-Certified;Integrated pest management;,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,Non-USDA certifying entity;,Large supermarkets/supercenters;Small independent grocery stores;Food retail cooperatives;Distributors;Colleges/Universities;,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500124,5/3/2017 10:09,From the Farmer,", Beltsville, Maryland 20705",2011,LLC;,-76.907473,39.0348317,Warehouse in Sunnyside Industrial Park,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Exclusively non-local;,Exclusively non-local;,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,Exclusively non-local;,,Exclusively local;,Exclusively local;,Exclusively non-local;,,Exclusively local;,Exclusively local;,,Exclusively non-local;,,Exclusively non-local;,,,Take ownership of the product;,1,0,0,,Distribution;Packaging/Repackaging;,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,Nutrition/cooking education;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,1,1,1,0,0,0,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Handling Practices (GHP)-Certified;No antibiotics;No hormones;Integrated pest management;Grass Fed;Pasture-raised/free-range animals;",1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,,,Restaurants;Food processors;,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,On-line store;CSA shares;,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500125,5/3/2017 10:50,Community Farm Institute,"168 Hummock Pond Road, Nantucket, Massachusetts 02554",2015,Non-Profit;,-70.135336,41.2632494,"168 Hummock Pond Road, opposite \""167\"" fish store.",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh vegetables;Eggs;Fish/seafood;Herbs;,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Exclusively local;,,,,,,,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,,,,,,,,,,,,small farm delivery service to restaurants;,0,0,1,small farm delivery service to restaurants,Aggregation;Production;Distribution;Product storage;,1,1,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,1,1,1,1,0,1,0,1,0,0,0,,Nutrition/cooking education;Operating a mobile market;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,1,0,0,1,1,0,0,0,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;No antibiotics;Integrated pest management;Pasture-raised/free-range animals;Sustainable growing practices;",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,Sustainable growing practices,USDA certifying entity;,Restaurants;Caterers/bakeries;Food processors;,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,CSA shares;Farmers markets;Farm stands;SourceWhatsGood app;,0,0,0,1,1,0,1,1,0,0,SourceWhatsGood app,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,,
500126,5/3/2017 14:18,"This Old Farm, Inc.","9572 W County Road 650 S , Colfax, Indiana 46035",2013,S Corp;,-86.685933,40.1937786,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Grains/flour;Honey;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,,,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,,,,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Production;Distribution;Packaging/Repackaging;Product storage;Freezing;Cutting;,1,1,1,0,0,1,1,0,1,1,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Business management services/guidance;Paid consulting;Transportation services;,1,1,0,0,1,1,0,0,1,0,0,0,,Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,0,0,0,0,0,0,1,1,1,0,0,0,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Good Agricultural Practices (GAP)-Certified;No antibiotics;Grass Fed;Pasture-raised/free-range animals;",1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,,Non-USDA certifying entity;,Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;K-12 school food service;Colleges/Universities;,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,,,On-line store;Food hub's own retail storefront;CSA shares;,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500127,5/8/2017 11:05,Shared Ground Farmers' Cooperative,"804 Margret St, St. Paul, Minnesota 55106",2014,Producer Cooperative;,-93.066706,44.9610393,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh vegetables;Herbs;Mushrooms;,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Exclusively local;,,,,,,,,,Exclusively local;,,,,,,Exclusively local;,,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Product storage;,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Business management services/guidance;Cooperative leadership training;,1,1,0,0,1,0,0,0,0,1,0,0,Cooperative leadership training,Nutrition/cooking education;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,0,0,1,0,0,0,,"Non-Certified, but Practicing Organic;",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;K-12 school food service;",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,,,CSA shares;,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500128,5/9/2017 12:37,Eastern Carolina Organics,"2210 E. Pettigrew Street,  Suite A, Durham, North Carolina 27703",2004,LLC;,-78.87784,35.97855,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Grains/flour;Honey;Mushrooms;,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,,,,,,,,,Take ownership of the product;,1,0,0,,Distribution;Product storage;,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Paid consulting;Food safety/GAP Training;,1,1,0,1,1,1,1,0,0,0,0,0,,Nutrition/cooking education;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,1,1,1,0,0,0,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Non-USDA certifying entity;,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;Government/corporate cafeterias;",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,On-line store;Food hub's own retail storefront;,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500129,5/10/2017 17:57,Healthy Food Hub,"2423 E. 75th Street, Chicago, Illinois 60649",2009,Non-Profit;,-87.565514,41.7588303,Located on southwest corner of intersection at 75th Street and Phillips Avenue,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively non-local;,Exclusively local;,,Exclusively non-local;,Exclusively non-local;,,Exclusively local;,Exclusively local;,,Exclusively non-local;,Exclusively non-local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively non-local;,,,,,Take ownership of the product;,1,0,0,,Aggregation;Production;Distribution;Shared use kitchen;Packaging/Repackaging;Product storage;Canning;Freezing;Cutting;,1,1,1,0,1,1,1,1,1,1,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,1,1,1,1,0,1,0,1,0,0,0,,Paid employment opportunities for youth;Nutrition/cooking education;Meal preparation;Health screenings;Operating a mobile market;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,1,1,1,1,0,1,0,1,1,1,0,0,0,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;Good Handling Practices (GHP)-Certified;No antibiotics;Grass Fed;Pasture-raised/free-range animals;",1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,,USDA certifying entity;,"Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Food processors;Hospitals;Senior care facilities;Government/corporate cafeterias;",0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,,,,Buying clubs;On-line store;Food hub's own retail storefront;CSA shares;Farmers markets;Mobile retail units/food trucks;Farm stands;,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500130,5/11/2017 16:19,Arkansas Delta Seeds of Change,"1000 Airport Road, Forrest City, Arkansas 72336",2012,Non-Profit;,-90.801916,35.006102,"White and silver pre-fab building on Airport Road, adjacent to the East 2015",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,,,,,,,,,,,,,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Freezing;,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;,1,1,0,1,1,0,0,0,0,0,0,0,,Paid employment opportunities for youth;Education programs for institutions;Food donations to local food pantries/banks;,1,0,0,0,0,0,0,1,0,1,0,0,0,,Good Agricultural Practices (GAP)-Certified;Good Handling Practices (GHP)-Certified;Integrated pest management;,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,Non-USDA certifying entity;,Large supermarkets/supercenters;Restaurants;Food processors;K-12 school food service;,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,,,Food hub's own retail storefront;Farmers markets;Farm stands;,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500131,5/15/2017 15:17,Cherry Capital Foods,"1610 Barlow Street, Suite 201, Traverse City, Michigan 49686",2007,LLC;,-85.606769,44.7396885,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,,,Take ownership of the product;,1,0,0,,Distribution;Brokering;Product storage;,0,0,1,1,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Paid consulting;Food safety/GAP Training;Transportation services;,1,0,0,0,0,1,1,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Large supermarkets/supercenters;Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;Food processors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;Government/corporate cafeterias;,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500132,5/18/2017 6:47,WM FarmLink,"1111 Godfrey Ave SW S250, Grand Rapids , Michigan 49453",2012,LLC;,-85.6853,42.9427105,We are an online Food Hub that has been in business for 5 years. Our warehouse on Godfrey Ave is where folks pick up their goods.  Its located at the corner of Godfrey and Hall.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;1000 SKU's for sale on the website;,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1000 SKU's for sale on the website,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,,,Exclusively local;,,Exclusively local;,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Brokering;Product storage;,1,0,1,1,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Business management services/guidance;Paid consulting;,1,1,0,0,1,1,0,0,0,0,0,0,,Paid employment opportunities for youth;Education programs for institutions;Community awareness programs;,1,0,0,0,0,0,0,1,1,0,0,0,0,,We have growers that employ all of the above mentioned practices.;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,We have growers that employ all of the above mentioned practices.,Non-USDA certifying entity;,Restaurants;Caterers/bakeries;Food processors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;Government/corporate cafeterias;,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500133,6/1/2017 14:20,CHE Community Food Hub,"171 SE Railroad Street, Bethel, North Carolina 27812",2017,Non-Profit;,-77.369901,35.8086803,Down from the Post office and across from the LaChic Barber and Beauty salon. Also behind Dollar General. Look for the Bright Red Roof,2021-05,2021-12,May to December,0,0,0,0,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,Exclusively local;,,Exclusively local;,Exclusively local;,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Production;Distribution;Packaging/Repackaging;Freezing;Cutting;,1,1,1,0,0,1,0,0,1,1,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Paid consulting;Food safety/GAP Training;Transportation services;,1,1,0,0,0,1,1,0,1,0,0,0,,Paid employment opportunities for youth;Nutrition/cooking education;Meal preparation;Operating a mobile market;,1,1,1,0,0,1,0,0,0,0,0,0,0,,No antibiotics;Grass Fed;Pasture-raised/free-range animals;,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,On-line store;Food hub's own retail storefront;Farmers markets;Mobile retail units/food trucks;,0,1,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500134,6/26/2017 15:38,The Montalvo House Market,"202 S. Ann Street, Brackettville, Texas 78832",2011,Non-Profit;,-100.41526,29.313797,1/4 mile north of Highway 90 on Ann Street.  Intersection of Highway 90 and Ann Street has a traffic light.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Exclusively local;,,,,,Exclusively local;,,,,,Exclusively local;,,,Exclusively non-local;,,,Exclusively non-local;,Exclusively local;,Exclusively local;,,,,,,Take ownership of the product;,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,Paid employment opportunities for youth;Nutrition/cooking education;Education programs for institutions;Food donations to local food pantries/banks;Texas State Farm-To-School Food Program;Access to farm fresh food in food desert/low access 5 county-wide area;,1,1,0,0,0,0,0,1,0,1,1,1,0,Texas State Farm-To-School Food Program,Organic (USDA Certified);No antibiotics;Grass Fed;,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Food hub's own retail storefront;,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500135,7/5/2017 15:15,Feast Down East Food Hub,"115 S. Dickerson Street, Burgaw, North Carolina 27425",2012,Non-Profit;,-77.927926,34.549773,Located in the Town of Burgaw's historic train depot,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Dairy products;Eggs;Herbs;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,Exclusively local;,,,Exclusively local;,Exclusively local;,,,,,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Packaging/Repackaging;Product storage;,1,0,1,0,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;,1,1,0,1,1,0,1,0,0,0,0,0,,Nutrition/cooking education;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Large supermarkets/supercenters;Small independent grocery stores;Restaurants;Caterers/bakeries;Colleges/Universities;,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
